sigma,rank,ave. train error,ave. test error,ave. num for both train and test
4.235443037974683,50,0.024047846060311608,0.02471483100428267,17.25
4.235443037974683,70,0.024123001358627064,0.02518675728742138,17.25
4.360759493670885,34,0.021756643822234214,0.022382371706187107,16.75
4.360759493670885,50,0.021635129244196718,0.022587157522364006,16.5
4.360759493670885,70,0.022028012502691777,0.022613421652213854,16.5
4.4860759493670885,34,0.021577629057657893,0.02199073761067919,17.0
4.4860759493670885,50,0.02113470007222784,0.021623852544135472,17.0
4.4860759493670885,70,0.021237564954091712,0.021808554803839635,17.0
4.611392405063291,34,0.02134333328011282,0.02223146550320823,17.0
4.611392405063291,50,0.021548388808187782,0.022681565722024573,16.5
4.611392405063291,70,0.02186480064351349,0.022361506986936303,16.5
4.736708860759493,34,0.021343857412084437,0.02237610063616132,16.75
4.736708860759493,50,0.021687498843778963,0.022385494659143787,16.25
4.736708860759493,70,0.02184600040646938,0.022910795064374607,16.75
4.862025316455696,34,0.021461224158794593,0.0220733111038823,16.75
4.862025316455696,50,0.02203344843053627,0.022808388622831122,16.5
4.862025316455696,70,0.021263750846005736,0.021762500990398944,16.75
4.987341772151899,34,0.02195100027569511,0.02281522008332333,16.75
4.987341772151899,50,0.022546754644373657,0.023578871589000135,16.25
4.987341772151899,70,0.021964654478673566,0.02315078318846188,16.25
5.112658227848101,34,0.021033453255170042,0.021512521664568383,17.0
5.112658227848101,50,0.022579899047591695,0.02339458097985924,16.25
5.112658227848101,70,0.02237130259884781,0.02319574972019936,15.75
5.237974683544303,34,0.021372251014933594,0.022188739335213176,16.25
5.237974683544303,50,0.02217760059055097,0.022824001602144893,16.25
5.237974683544303,70,0.02142660040183357,0.021747814614687958,16.75
5.363291139240506,34,0.021430419071144246,0.022319796233247494,16.5
5.363291139240506,50,0.021500019304872334,0.02279557916944318,16.5
5.363291139240506,70,0.022123968673864416,0.023176471374724276,16.5
5.488607594936709,34,0.02135254373312594,0.021627750507968703,16.75
5.488607594936709,50,0.02138224769469719,0.022281231463779853,16.5
5.488607594936709,70,0.02233551971899564,0.02266484416077633,16.5
5.613924050632911,34,0.021374529289151435,0.02203836285784422,16.25
5.613924050632911,50,0.021434142700749396,0.02246483809589151,17.0
5.613924050632911,70,0.0219407245479249,0.02324917518822157,16.25
5.739240506329113,34,0.02161633822822829,0.02252863481426835,16.25
5.739240506329113,50,0.021863843463728223,0.022142055836643963,16.5
5.739240506329113,70,0.021948155473587794,0.02362486004676401,16.25
5.864556962025317,34,0.022386104575787887,0.023185698709303454,16.0
5.864556962025317,50,0.021143985310699297,0.022305976077147818,16.5
5.864556962025317,70,0.021466639125483775,0.02225917406787806,16.75
5.989873417721519,34,0.02151957459013415,0.022509595610911086,16.75
5.989873417721519,50,0.021556933861905613,0.022312010144383776,16.5
5.989873417721519,70,0.021412048283150933,0.022185982881970535,16.5
6.115189873417721,34,0.029345279377104516,0.030118726663087594,15.5
6.115189873417721,50,0.02693182584027634,0.027904664287064215,15.25
6.115189873417721,70,0.026527814635986188,0.027353680452077506,16.25
6.240506329113924,34,0.029149075638216712,0.030262624196179824,13.5
6.240506329113924,50,0.02963521258163601,0.03074620632305774,13.5
6.240506329113924,70,0.02914641621005121,0.029970154578455005,13.5
6.365822784810126,34,0.029094935543605333,0.02970951493417693,13.5
6.365822784810126,50,0.029397305421496146,0.03051330460441235,13.5
6.365822784810126,70,0.02797550233495807,0.028874220552205676,13.75
6.491139240506329,34,0.02925970093307461,0.030543387313815527,13.5
6.491139240506329,50,0.02838035831210975,0.02888571467684862,13.5
6.491139240506329,70,0.029682275874118848,0.030423981159794666,13.5
6.616455696202531,34,0.02877652287146826,0.02967340407317331,13.5
6.616455696202531,50,0.029187701200276837,0.030678179016749612,14.0
6.616455696202531,70,0.030235450616483077,0.03063802924359752,13.5
6.741772151898734,34,0.02912358766666612,0.029573847858350703,13.75
6.741772151898734,50,0.02953991729111534,0.030448127279853805,13.5
6.741772151898734,70,0.029124246352013185,0.03004581967051741,13.5
6.867088607594937,34,0.03042232602262901,0.031200205139569014,13.25
6.867088607594937,50,0.029521668262471754,0.030332648887096615,13.5
6.867088607594937,70,0.029235015709820726,0.029935486078149148,13.25
6.992405063291139,34,0.0293878402935926,0.03023045154533805,13.5
6.992405063291139,50,0.028937437743198634,0.02975454966560528,13.75
6.992405063291139,70,0.029213254024859817,0.029796173125254576,13.25
7.1177215189873415,34,0.02946600348372546,0.029712510153824395,13.5
7.1177215189873415,50,0.029909010840100014,0.030496111435949047,13.25
7.1177215189873415,70,0.029113175941115906,0.03015060746363363,13.75
7.243037974683544,34,0.029043969779254372,0.0293358167904678,13.5
7.243037974683544,50,0.029045190603901806,0.03073407486414864,13.5
7.243037974683544,70,0.030004911703144788,0.03096933514231355,13.25
7.368354430379746,34,0.03378382339400092,0.034592345704717,11.5
7.368354430379746,50,0.03991393672308551,0.04145566223009292,10.0
7.368354430379746,70,0.03416363999767816,0.03509133049488142,11.25
7.493670886075949,34,0.03562958408313507,0.036923508250243736,10.25
7.493670886075949,50,0.035952599974016355,0.036763071626090084,10.5
7.493670886075949,70,0.03783679170560569,0.038583607218667715,10.5
7.618987341772152,34,0.03754749454335249,0.03847985319089517,9.75
7.618987341772152,50,0.03566917424731303,0.03686522169520476,10.5
7.618987341772152,70,0.037674025423318325,0.038951422911178965,10.25
7.744303797468354,34,0.03662421333415562,0.03770653756319472,10.5
7.744303797468354,50,0.03716151757357568,0.03854008513625679,10.25
7.744303797468354,70,0.036162278970897806,0.037962707254506636,10.5
7.869620253164557,34,0.03618213929800763,0.03710761805997706,10.25
7.869620253164557,50,0.03711683981147007,0.03802031277618003,10.25
7.869620253164557,70,0.03749448691402692,0.038471272892804484,10.25
7.9949367088607595,34,0.03694959117090162,0.037874932853036725,10.0
7.9949367088607595,50,0.035652904055121386,0.03671755102368118,10.5
7.9949367088607595,70,0.03776497891383268,0.0398671009543666,9.5
8.120253164556962,34,0.035123884514405304,0.03617723482383566,9.5
8.120253164556962,50,0.034337963633906864,0.03545579301124249,9.75
8.120253164556962,70,0.03428399040392968,0.034799712297725924,10.25
8.245569620253164,34,0.03503784179110646,0.03581201011568209,9.5
8.245569620253164,50,0.035148929109645524,0.035715735313897615,9.75
8.245569620253164,70,0.0355251760167589,0.03613106503702394,9.25
8.370886075949366,34,0.03401970818207745,0.03576513884345192,10.25
8.370886075949366,50,0.034397394768683746,0.034859179796082315,10.75
8.370886075949366,70,0.03462007238033149,0.03569068247093082,10.0
8.496202531645569,34,0.03527333300920777,0.03611055958272498,9.75
8.496202531645569,50,0.03509033960306203,0.035923950991490775,9.5
8.496202531645569,70,0.034512487971774836,0.03511230511504105,10.25
8.621518987341771,34,0.03476144566462844,0.03523176625001513,9.75
8.621518987341771,50,0.035213068899132095,0.03562936767500746,9.25
8.621518987341771,70,0.035297861814323254,0.035861758781909704,9.75
8.746835443037975,34,0.03518816333758199,0.03566029720552145,9.75
8.746835443037975,50,0.034928690488055227,0.036275087303360515,9.5
8.746835443037975,70,0.03543399184713614,0.03589915086867762,9.75
8.872151898734177,34,0.0350580792631467,0.03529268076895703,9.25
8.872151898734177,50,0.03630785910884459,0.03687503357216175,9.25
8.872151898734177,70,0.034910473309623526,0.03589347970338212,9.75
8.99746835443038,34,0.0357731302455523,0.03680026976982831,9.5
8.99746835443038,50,0.03515272238874599,0.035561349600660014,10.0
8.99746835443038,70,0.03466131778713464,0.03579605719174567,10.0
9.122784810126582,34,0.0343349245407188,0.03502268168937013,10.25
9.122784810126582,50,0.03416004970169994,0.035259837055315095,10.25
9.122784810126582,70,0.03451959018032287,0.03572333497922291,9.75
9.248101265822784,34,0.034948835528100713,0.035859815332654726,10.0
9.248101265822784,50,0.03484271693191011,0.03577442272746977,10.0
9.248101265822784,70,0.03523532486274729,0.035881243941841896,9.75
9.373417721518987,34,0.034051046659898186,0.03463742946105884,9.75
9.373417721518987,50,0.035371614267718204,0.036056281222558446,9.5
9.373417721518987,70,0.03465864416336643,0.035332835271408465,9.75
9.498734177215189,34,0.034258213037950375,0.034842397410910664,10.0
9.498734177215189,50,0.034544953427976866,0.03530480910221034,10.5
9.498734177215189,70,0.03447438880949662,0.035281175097536394,10.25
9.624050632911393,34,0.03563918582551018,0.036594351484711456,9.75
9.624050632911393,50,0.034955522419586486,0.03610881920092163,9.75
9.624050632911393,70,0.03532600873120691,0.03627169843757416,9.25
9.749367088607595,34,0.03506413787437163,0.036081042470074605,9.5
9.749367088607595,50,0.03476309059579619,0.03592184639163232,10.0
9.749367088607595,70,0.034848746894732247,0.035655113112452855,9.25
9.874683544303798,34,0.035686895872975,0.03647131085996677,9.75
9.874683544303798,50,0.03539238103491238,0.03632671966827253,9.25
9.874683544303798,70,0.0348597007083985,0.03538606216810919,9.75
10.0,34,0.034855330418567164,0.03643974978292722,9.75
10.0,50,0.034964620832940774,0.03664293471002774,9.5
10.0,70,0.03516712285524595,0.036725698999055985,9.5
